City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
286,saint george,37.1041,-113.5841,14.03000000000003,40,0,6.69,US,1667832572
287,charters towers,-20.1,146.2667,20.470000000000027,72,25,4.33,AU,1667832573
288,blagoyevo,63.3667,47.9167,0.32000000000005,95,100,3.78,RU,1667832573
289,yulara,-25.2406,130.9889,24.78000000000003,49,84,6.12,AU,1667832573
290,alta,69.9689,23.2717,1.2200000000000273,86,75,3.09,NO,1667832573
291,boende,-0.2167,20.8667,25.52000000000004,86,100,0.99,CD,1667832574
292,kudat,6.8837,116.8477,25.960000000000036,94,20,0.51,MY,1667832574
293,hegang,47.4,130.3667,-1.7299999999999613,67,0,2.42,CN,1667832574
294,port hueneme,34.1478,-119.1951,16.180000000000007,92,100,3.6,US,1667832575
295,goias,-15.5807,-49.6362,32.129999999999995,29,18,2.65,BR,1667832575
296,parakou,9.3372,2.6303,34.03000000000003,17,36,2.44,BJ,1667832575
297,toamasina,-18.1667,49.3833,26.0,73,20,3.09,MG,1667832576
298,pangnirtung,66.1451,-65.7125,-10.0,44,20,2.57,CA,1667832576
299,kahului,20.8947,-156.47,25.470000000000027,74,0,6.69,US,1667832576
300,llanes,43.4198,-4.7549,18.27000000000004,59,100,0.45,ES,1667832577
301,tadine,-21.55,167.8833,24.32000000000005,86,100,4.14,NC,1667832577
302,betioky,-23.7167,44.3833,24.090000000000032,63,63,3.68,MG,1667832577
303,kaili,-3.4626,120.2147,19.54000000000002,97,100,0.64,ID,1667832578
304,mayya,61.7333,130.2811,-19.269999999999982,97,100,2.89,RU,1667832578
305,gulbene,57.1777,26.7529,4.340000000000032,91,99,4.07,LV,1667832578
306,vargem grande do sul,-21.8322,-46.8936,23.25,61,80,1.83,BR,1667832579
307,paamiut,61.994,-49.6678,-8.139999999999986,70,92,2.36,GL,1667832579
308,jalu,29.0331,21.5482,23.420000000000016,47,99,5.26,LY,1667832579
309,avera,33.194,-82.5271,23.08000000000004,69,0,2.38,US,1667832580
310,laguna,38.421,-121.4238,9.54000000000002,91,0,2.06,US,1667832580
311,forecariah,9.4306,-13.0881,33.110000000000014,51,60,1.69,GN,1667832580
312,hithadhoo,-0.6,73.0833,28.0,74,69,7.58,MV,1667832581
313,ayan,56.45,138.1667,-12.529999999999973,56,2,7.18,RU,1667832581
314,hofn,64.2539,-15.2082,6.010000000000048,75,75,8.75,IS,1667832581
315,biak,-0.9131,122.8766,24.850000000000023,87,100,1.5,ID,1667832582
316,valentin gomez farias,28.2167,-106.5833,16.450000000000045,25,22,0.47,MX,1667832582
317,willowmore,-33.2926,23.4895,27.04000000000002,29,96,3.82,ZA,1667832582
318,rock sound,24.9,-76.2,27.160000000000025,69,0,9.67,BS,1667832583
319,iskateley,67.6803,53.1512,-1.1099999999999568,97,100,5.93,RU,1667832583
320,takoradi,4.8845,-1.7554,28.49000000000001,71,100,4.16,GH,1667832538
321,sulz,48.3624,8.6331,14.640000000000043,78,99,3.33,DE,1667832583
